Date,Actual,Predicted
2018-05-30,[65.06080627],63.62048503875732
2018-05-31,[65.07939148],64.40907619476319
2018-06-01,[66.18735504],64.92616844177246
2018-06-04,[66.7180481],65.43805465698242
2018-06-05,[66.95079803],66.26342163085937
2018-06-06,[67.38838959],66.71329429626465
2018-06-07,[66.84838867],67.07872604370117
2018-06-08,[66.73664093],66.92482612609864
2018-06-11,[66.81116486],66.79912376403809
2018-06-12,[67.13700104],67.03655097961426
2018-06-13,[66.79251862],66.79504516601563
2018-06-14,[67.26735687],66.80043724060059
2018-06-15,[67.01042175],66.95396667480469
2018-06-18,[67.0851593],67.00820762634277
2018-06-19,[66.73944855],66.96185691833496
2018-06-20,[66.87960815],66.93293830871582
2018-06-21,[66.36569977],66.74059104919434
2018-06-22,[66.15081787],66.52291397094727
2018-06-25,[64.77735901],66.29763320922852
2018-06-26,[65.03897858],65.55352722167969
2018-06-27,[64.15135956],65.07412651062012
2018-06-28,[64.93619537],65.06498054504395
2018-06-29,[64.90814972],65.07991760253907
2018-07-02,[65.48744965],65.56274963378907
2018-07-03,[64.71195984],64.94973831176758
2018-07-05,[65.62760162],65.69652084350587
2018-07-06,[66.3937149],65.6219002532959
2018-07-09,[66.89827728],66.02054786682129
2018-07-10,[67.05711365],66.40677757263184
2018-07-11,[66.79551697],66.78773483276368
2018-07-12,[67.8513031],66.66876747131347
2018-07-13,[67.77655029],67.09880157470702
2018-07-16,[67.61771393],67.32335960388184
2018-07-17,[68.12225342],67.67094512939452
2018-07-18,[68.01013947],67.4333869934082
2018-07-19,[67.76724243],67.76505142211914
2018-07-20,[67.78588867],67.84184768676758
2018-07-23,[68.13159943],67.87764869689941
2018-07-24,[68.50535583],68.06843765258789
2018-07-25,[69.36490631],68.24541259765626
2018-07-26,[68.29978943],68.51906936645508
2018-07-27,[67.13188934],68.20270935058593
2018-07-30,[66.0854187],66.4235578918457
2018-07-31,[66.26292419],66.70805900573731
2018-08-01,[66.86091614],66.15978347778321
2018-08-02,[67.70182037],67.22390281677247
2018-08-03,[67.94472504],67.43422271728515
2018-08-06,[68.30914307],67.48654396057128
2018-08-07,[68.570755],68.11208274841309
2018-08-08,[68.75761414],67.94417388916015
2018-08-09,[68.78562927],68.28783042907715
2018-08-10,[68.23439789],68.13076972961426
2018-08-13,[68.14095306],66.5781778717041
2018-08-14,[68.561409],66.57827339172363
2018-08-15,[67.94472504],67.6884593963623
2018-08-16,[68.2437439],68.3135196685791
2018-08-17,[68.34650421],68.30296875
2018-08-20,[68.2437439],68.30931983947754
2018-08-21,[68.35585785],68.3033464050293
2018-08-22,[68.561409],68.36071350097656
2018-08-23,[68.71089935],68.46554611206055
2018-08-24,[69.40229797],68.8293628692627
2018-08-27,[70.03765106],69.16114433288574
2018-08-28,[70.15911102],69.10705406188964
2018-08-29,[70.79446411],69.94393463134766
2018-08-30,[70.57955933],70.22049949645996
2018-08-31,[70.63562012],70.3675611114502
2018-09-04,[70.36467743],70.20442832946777
2018-09-05,[69.48638153],69.9745866394043
2018-09-06,[68.9818573],69.32727142333984
2018-09-07,[68.74826813],69.15218238830566
2018-09-10,[68.96315765],69.12975738525391
2018-09-11,[69.55179596],69.20599533081055
2018-09-12,[69.26212311],69.3578256225586
2018-09-13,[70.07502747],69.43947944641113
2018-09-14,[70.01896667],69.73538749694825
2018-09-17,[69.14070129],69.59476890563965
2018-09-18,[69.57981873],69.25916435241699
2018-09-19,[69.40229797],69.3183048248291
2018-09-20,[70.22450256],69.4992813873291
2018-09-21,[69.94701385],69.45582916259765
2018-09-24,[70.29390717],69.99690452575683
2018-09-25,[70.20951843],70.00965065002441
2018-09-26,[69.94701385],69.85882209777832
2018-09-27,[70.35952759],69.84989898681641
2018-09-28,[70.62202454],70.19155555725098
2018-10-01,[70.95951843],70.37618560791016
2018-10-02,[70.9688797],70.6636338043213
2018-10-03,[71.18453217],70.68261093139648
2018-10-04,[69.90013885],69.92857406616211
2018-10-05,[69.01888275],69.63557609558106
2018-10-08,[68.2407608],69.20129608154296
2018-10-09,[68.48451233],68.71585327148438
2018-10-10,[65.16576385],68.67442657470703
2018-10-11,[64.34075928],67.10612388610839
2018-10-12,[66.40324402],67.33388290405273
2018-10-15,[65.31575012],66.58141723632812
2018-10-16,[67.28450012],67.73747589111328
2018-10-17,[66.97515106],67.14257293701172
2018-10-18,[65.6626358],66.46152084350587
2018-10-19,[65.63450623],67.002744140625
2018-10-22,[66.1782608],67.77351860046387
2018-10-23,[65.92513275],67.60860618591309
2018-10-24,[62.97201538],65.70997512817382
2018-10-25,[65.13764954],67.33764610290527
2018-10-26,[63.83449173],65.4475579071045
2018-10-29,[62.75637817],64.1124711227417
2018-10-30,[63.45949554],65.13878547668457
2018-10-31,[64.96888733],64.28890590667724
2018-11-01,[65.72827148],64.61056972503663
2018-11-02,[64.4438858],64.91179039001464
2018-11-05,[64.37825775],65.43154109954834
2018-11-06,[64.78138733],65.77185428619384
2018-11-07,[66.68450928],65.21601387023925
2018-11-08,[66.62825012],65.23504116058349
2018-11-09,[65.4751358],65.49313297271729
2018-11-12,[63.16886902],64.98097537994384
2018-11-13,[63.24385452],64.9071911239624
2018-11-14,[62.48450089],63.42143398284912
2018-11-15,[64.05014038],63.799997215271
2018-11-16,[63.9469986],63.835434951782226
2018-11-19,[61.50951004],63.612124633789065
2018-11-20,[60.18762207],62.369943084716795
2018-11-21,[60.62825012],61.56181343078613
2018-11-23,[60.07512665],60.944001121521
2018-11-26,[61.43449402],61.33081554412842
2018-11-27,[61.5563736],63.30115985870361
2018-11-28,[63.71263504],62.47718772888184
2018-11-29,[63.09387589],62.96891105651856
2018-11-30,[63.69389343],63.156973114013674
2018-12-03,[65.10012817],62.311444396972654
2018-12-04,[62.63451004],63.5364733505249
2018-12-06,[62.77511978],62.96900402069092
2018-12-07,[60.56262589],62.21843639373779
2018-12-10,[61.39700317],63.343723678588866
2018-12-11,[61.47198486],62.321471061706546
2018-12-12,[61.95013046],63.078498153686525
2018-12-13,[62.05324554],62.59128154754639
2018-12-14,[60.53450012],62.58790683746338
2018-12-17,[59.25012207],60.97653148651123
2018-12-18,[59.71887207],61.35706016540527
2018-12-19,[58.53761673],59.8615599822998
2018-12-20,[57.48762131],59.02643142700195
2018-12-21,[55.74100876],58.12596424102783
2018-12-24,[54.25331879],56.5811096572876
2018-12-26,[57.52998352],57.21655582427979
2018-12-27,[57.94427109],57.71978446960449
2018-12-28,[57.81245422],58.360970649719235
2018-12-31,[58.35856247],57.98381340026855
2019-01-02,[58.39624405],58.27161064147949
2019-01-03,[55.44910812],57.39133731842041
2019-01-04,[57.90660858],58.0389236831665
2019-01-07,[58.42446518],58.241812515258786
2019-01-08,[58.91410446],58.370885391235355
2019-01-09,[59.67676544],58.84382869720459
2019-01-10,[59.9404068],59.323403129577635
2019-01-11,[59.82741165],59.52294387817383
2019-01-14,[59.27188873],59.60851676940918
2019-01-15,[60.16638565],59.19411899566651
2019-01-16,[60.2228775],59.295531120300296
2019-01-17,[60.60892868],59.874380073547364
2019-01-18,[61.53167725],60.18877941131592
2019-01-22,[60.49593735],60.528388328552246
2019-01-23,[60.70308304],60.5581436920166
2019-01-24,[61.21153259],60.71757331848144
2019-01-25,[62.07778549],61.09525096893311
2019-01-28,[61.24919128],61.18875469207764
2019-01-29,[60.59009552],61.05946529388428
2019-01-30,[62.47322464],61.351076965332034
2019-01-31,[62.4073143],61.00805736541748
2019-02-01,[62.77453995],61.766675872802736
2019-02-04,[63.78203201],62.215056076049805
2019-02-05,[64.3187027],62.19632575988769
2019-02-06,[64.53527832],63.04843841552734
2019-02-07,[63.65019989],63.09015007019043
2019-02-08,[64.01741791],62.78432960510254
2019-02-11,[63.98917389],63.70933292388916
2019-02-12,[64.836586],63.150134811401365
2019-02-13,[64.92131805],63.66724597930908
2019-02-14,[65.03429413],63.97400661468506
2019-02-15,[65.55219269],64.64919979095458
2019-02-19,[65.57099152],65.21029640197754
2019-02-20,[65.64634705],65.20303791046143
2019-02-21,[65.67456818],65.52073455810547
2019-02-22,[66.51256561],65.52703384399415
2019-02-25,[66.83271027],65.96956897735596
2019-02-26,[66.97393036],66.36126342773437
2019-02-27,[66.90801239],66.72150215148926
2019-02-28,[66.71972656],66.33357543945313
2019-03-01,[67.17167664],66.52905265808106
2019-03-04,[66.91744232],66.86180519104003
2019-03-05,[66.71972656],66.92092575073242
2019-03-06,[66.37135315],66.64043838500976
2019-03-07,[65.74047852],66.45204021453857
2019-03-08,[65.73107147],66.30015747070313
2019-03-11,[67.14343262],66.26004592895508
2019-03-12,[67.53888702],66.7052230834961
2019-03-13,[67.98142242],67.18156051635742
2019-03-14,[68.12265015],67.42721385955811
2019-03-15,[68.94729614],67.89084045410156
2019-03-18,[69.24014282],68.22180282592774
2019-03-19,[69.38182068],68.80790969848633
2019-03-20,[69.19290924],68.8738006591797
2019-03-21,[70.93099976],69.14730934143067
2019-03-22,[69.25902557],69.27593467712403
2019-03-25,[68.95677185],69.140405960083
2019-03-26,[69.33459473],68.68860511779785
2019-03-27,[68.93787384],68.9330298614502
2019-03-28,[69.22124481],68.94310737609864
2019-03-29,[69.90137482],69.15948997497559
2019-04-01,[70.85542297],69.59980407714843
2019-04-02,[71.10102081],69.84296821594238
2019-04-03,[71.67723846],70.6365574645996
2019-04-04,[71.37494659],70.83662734985352
2019-04-05,[71.71501923],71.22079376220704
2019-04-08,[71.98895264],71.31213996887207
2019-04-09,[71.64891052],71.46062927246093
2019-04-10,[72.14953613],71.53649002075196
2019-04-11,[72.05506897],71.46874145507813
2019-04-12,[72.5557251],71.9033684539795
2019-04-15,[72.52738953],72.20394844055176
2019-04-16,[72.89578247],72.40902755737305
2019-04-17,[73.30196381],72.65235633850098
2019-04-18,[73.50978088],72.92978675842285
2019-04-22,[73.67980194],72.96681587219238
2019-04-23,[74.48274994],73.16131019592285
2019-04-24,[74.51107025],73.84928009033203
2019-04-25,[74.4921875],74.15419845581054
2019-04-26,[74.20880127],74.111123046875
2019-04-29,[74.22769165],73.82603858947753
2019-04-30,[74.35047913],73.91842117309571
2019-05-01,[74.16156769],74.05349967956543
2019-05-02,[73.77427673],73.82093856811524
2019-05-03,[74.47330475],73.83973579406738
2019-05-06,[73.89707947],73.74017677307128
2019-05-07,[72.31015015],73.88999244689941
2019-05-08,[72.22510529],73.14933197021485
2019-05-09,[71.73391724],72.61930000305176
2019-05-10,[71.96062469],72.03298080444335
2019-05-13,[69.24958038],71.98197303771973
2019-05-14,[70.36424255],70.95082946777343
2019-05-15,[71.12937927],70.89217590332031
2019-05-16,[71.7811203],71.22808311462403
2019-05-17,[71.20491028],71.75601577758789
2019-05-20,[69.96749115],71.43616806030273
2019-05-21,[70.82709503],71.6745832824707
2019-05-22,[70.45867157],71.60874954223632
2019-05-23,[69.22124481],70.30717178344726
2019-05-24,[69.24014282],70.2572957611084
2019-05-28,[69.04177094],70.76303192138671
2019-05-29,[68.63558197],69.81786087036133
2019-05-30,[69.06064606],70.14837623596192
2019-05-31,[67.90824127],69.43953941345215
2019-06-03,[66.71801758],69.31022537231445
2019-06-04,[68.94729614],69.0485684967041
2019-06-05,[69.84469604],68.97894653320313
2019-06-06,[70.65705872],69.57018478393555
2019-06-07,[71.97006989],69.50113151550293
2019-06-10,[72.70684814],70.95470222473145
2019-06-11,[72.70684814],72.00746505737305
2019-06-12,[72.30068207],72.43621803283692
2019-06-13,[72.51795959],72.6400724029541
2019-06-14,[71.8850708],72.38956909179687
2019-06-17,[71.94174194],72.14010597229004
2019-06-18,[73.24530029],71.74639114379883
2019-06-19,[73.50978088],72.61080360412598
2019-06-20,[74.58662415],73.10208961486816
2019-06-21,[74.23401642],73.9941706085205
2019-06-24,[74.37621307],74.03348731994629
2019-06-25,[73.01115417],73.75634521484375
2019-06-26,[73.79794312],73.23346801757812
2019-06-27,[73.98754883],73.27488189697266
2019-06-28,[73.97805786],73.74951416015625
2019-07-01,[75.15350342],73.81328536987304
2019-07-02,[75.35259247],74.44562210083008
2019-07-03,[75.93086243],74.80285247802735
2019-07-05,[75.78865051],75.29323219299316
2019-07-08,[75.21038818],75.31822204589844
2019-07-09,[75.47583771],74.75729820251465
2019-07-10,[76.07302094],75.38776252746582
2019-07-11,[76.35740662],75.76106170654298
2019-07-12,[76.91672516],76.02733871459961
2019-07-15,[77.1726532],76.46331367492675
2019-07-16,[76.45220947],76.88827194213867
2019-07-17,[76.25315094],76.56899688720704
2019-07-18,[76.82193756],76.40367874145508
2019-07-19,[76.49013519],76.51393455505371
2019-07-22,[77.37172699],76.56891632080078
2019-07-23,[77.79827881],76.99700614929199
2019-07-24,[78.44290161],77.29607444763184
2019-07-25,[78.12062073],77.59372756958008
2019-07-26,[78.29124451],77.99471733093262
2019-07-29,[78.24384308],78.03084167480469
2019-07-30,[77.74143219],78.035107421875
2019-07-31,[76.56597137],77.86087356567383
2019-08-01,[76.17729187],77.34869567871094
2019-08-02,[74.93549347],76.60255279541016
2019-08-05,[71.80725861],75.49004211425782
2019-08-06,[73.00167847],74.40492546081543
2019-08-07,[73.45668793],73.80316986083984
2019-08-08,[75.25778198],73.91673103332519
2019-08-09,[74.40463257],74.54550155639649
2019-08-12,[73.4282608],74.09560508728028
2019-08-13,[75.26728058],74.39572547912597
2019-08-14,[72.95428467],73.64874908447266
2019-08-15,[72.82154846],73.3223722076416
2019-08-16,[74.20555878],75.04128463745117
2019-08-19,[75.33361053],75.00156097412109
2019-08-20,[74.95444489],75.20631439208984
2019-08-21,[75.83605957],75.24356559753419
2019-08-22,[75.65591431],75.82078773498534
2019-08-23,[73.15333557],75.43894248962403
2019-08-26,[74.16763306],74.48435386657715
2019-08-27,[74.0539093],74.91291847229004
2019-08-28,[74.12025452],74.90297332763672
2019-08-29,[75.40946198],75.69384948730469
2019-08-30,[75.39051056],75.54890396118164
2019-09-03,[74.47099304],75.60824722290039
2019-09-04,[75.74124908],75.41079216003418
2019-09-05,[77.32433319],75.39382293701172
2019-09-06,[77.25797272],76.28850433349609
2019-09-09,[76.67971802],75.03843658447266
2019-09-10,[76.29108429],76.17720878601074
2019-09-11,[77.08733368],76.20878715515137
2019-09-12,[77.50444031],76.42794288635254
2019-09-13,[76.93567657],76.69015266418457
2019-09-16,[76.74608612],76.94259086608886
2019-09-17,[77.05890656],77.24024673461913
2019-09-18,[77.04943848],77.09473838806153
2019-09-19,[77.220047],76.94316612243652
2019-09-20,[76.31954956],76.5832283782959
2019-09-23,[76.55725861],77.1565421295166
2019-09-24,[75.81559753],76.08297569274902
2019-09-25,[76.71892548],76.37838027954102
2019-09-26,[76.80450439],76.6179052734375
2019-09-27,[75.77753448],76.20349281311036
2019-09-30,[76.57629395],76.65905067443848
2019-10-01,[75.86312866],76.31406135559082
2019-10-02,[74.43675232],75.83349517822266
2019-10-03,[75.34963989],75.52258003234863
2019-10-04,[76.59528351],76.4144825744629
2019-10-07,[76.27199554],76.42893295288086
2019-10-08,[74.87419128],75.08183723449707
2019-10-09,[75.98672485],76.13582824707031
2019-10-10,[76.50971985],76.31370063781738
2019-10-11,[77.56524658],76.31641281127929
2019-10-14,[77.51768494],77.18230422973633
2019-10-15,[78.37349701],77.13673957824707
2019-10-16,[77.83145905],76.59954895019531
2019-10-17,[77.67934418],77.2132600402832
2019-10-18,[76.93763733],76.50456901550292
2019-10-21,[77.7649231],77.41348747253419
2019-10-22,[76.71892548],76.44236625671387
2019-10-23,[76.78548431],76.6523900604248
2019-10-24,[77.90756226],76.89486549377442
2019-10-25,[78.84895325],77.47447540283203
2019-10-28,[79.84738922],78.41673080444336
2019-10-29,[79.12470245],78.89447181701661
2019-10-30,[79.60969543],79.00260925292969
2019-10-31,[79.56213379],78.47427932739258
2019-11-01,[80.51302338],79.15048713684082
2019-11-04,[80.93144226],78.7210556793213
2019-11-05,[80.83633423],80.34529663085938
2019-11-06,[80.7983017],80.0421452331543
2019-11-07,[81.43539429],80.33844581604004
2019-11-08,[81.8918457],80.9108839416504
2019-11-11,[81.92987061],81.33527778625488
2019-11-12,[82.20565796],81.72495513916016
2019-11-13,[82.38632202],81.9399641418457
2019-11-14,[82.29122162],82.14925796508788
2019-11-15,[82.95685577],82.09210395812988
2019-11-18,[83.20410156],82.49747917175293
2019-11-19,[83.36571503],82.94792457580566
2019-11-20,[82.86177063],83.02017707824707
2019-11-21,[82.44335938],82.66616317749023
2019-11-22,[82.33876038],82.53797744750976
2019-11-25,[83.53692627],82.62660507202149
2019-11-26,[83.61297607],82.97911262512207
2019-11-27,[84.07891846],83.37696502685547
2019-11-29,[83.83169556],83.46824996948243
2019-12-02,[82.63353729],83.32951728820801
2019-12-03,[81.90135193],82.97501167297364
2019-12-04,[82.23416901],82.49518997192382
2019-12-05,[82.53847504],82.38926071166992
2019-12-06,[83.45133209],82.66322029113769
2019-12-09,[83.01390839],82.87041999816894
2019-12-10,[83.08046722],82.99394233703613
2019-12-11,[83.64151764],83.24098480224609
2019-12-12,[84.53536224],83.48908134460449
2019-12-13,[85.09640503],83.64655075073242
2019-12-16,[85.85712433],84.56608001708985
2019-12-17,[85.65742493],84.94862831115722
2019-12-18,[85.64790344],85.31662445068359
2019-12-19,[86.26599121],85.33925430297852
2019-12-20,[86.76686096],85.51393043518067
2019-12-23,[87.01490021],85.32367492675782
2019-12-24,[87.0435257],86.32044593811035
2019-12-26,[87.69223785],86.33040252685547
2019-12-27,[87.68271637],85.98899116516114
2019-12-30,[87.17709351],85.80652069091796
2019-12-31,[87.45372772],86.57120918273925
2020-01-02,[89.09462738],87.43854698181153
2020-01-03,[88.09292603],87.38438873291015
2020-01-06,[88.30281067],87.70358009338379
2020-01-07,[88.26463318],87.9837247467041
2020-01-08,[89.20909882],88.29960754394531
2020-01-09,[90.22035217],88.64337982177734
2020-01-10,[90.01048279],88.90446533203125
2020-01-13,[91.13621521],89.65984527587891
2020-01-14,[90.70690155],89.93444007873535
2020-01-15,[90.81182861],90.28618606567383
2020-01-16,[92.03296661],90.6201449584961
2020-01-17,[92.65306854],91.1281884765625
2020-01-21,[92.61493683],92.0668327331543
2020-01-22,[92.94881439],91.83702255249024
2020-01-23,[93.38765717],91.894638671875
2020-01-24,[92.94881439],92.67663688659668
2020-01-27,[90.73554993],92.56978889465331
2020-01-28,[92.47182465],91.45818908691406
2020-01-29,[92.71031189],91.97879585266114
2020-01-30,[93.51166534],92.58534103393555
2020-01-31,[90.94539642],91.6039682006836
2020-02-03,[92.14743042],92.23292686462402
2020-02-04,[94.56109619],92.48573303222656
2020-02-05,[95.11439514],93.86399787902832
2020-02-06,[95.9825592],94.44564392089843
2020-02-07,[95.10486603],95.1312963104248
2020-02-10,[96.39278412],95.39946701049804
2020-02-11,[96.06841278],95.25292999267577
2020-02-12,[97.108284],95.95069038391114
2020-02-13,[96.85069275],96.48245483398438
2020-02-14,[97.27045441],96.09750968933105
2020-02-18,[96.90795898],96.45421104431152
2020-02-19,[98.06230927],96.92215744018554
2020-02-20,[97.04150391],97.33897529602051
2020-02-21,[94.86637878],97.08291221618653
2020-02-24,[90.94539642],96.12012519836426
2020-02-25,[88.03568268],92.54421936035156
2020-02-26,[88.43636322],91.99442665100098
2020-02-27,[83.6663208],89.19126960754394
2020-02-28,[84.30551147],87.13414085388183
2020-03-02,[89.18049622],90.15681953430176
2020-03-03,[85.79376984],88.05752891540527
2020-03-04,[89.47626495],90.32873336791992
2020-03-05,[86.65237427],89.66303977966308
2020-03-06,[84.82069397],88.73134643554687
2020-03-09,[78.38114929],86.09561241149902
2020-03-10,[83.60909271],85.88116241455079
2020-03-11,[79.65953064],84.66651412963867
2020-03-12,[71.88435364],80.81692108154297
2020-03-13,[80.31776428],84.99412719726563
2020-03-16,[69.22267914],78.438765335083
2020-03-17,[73.93548584],77.97740531921387
2020-03-18,[71.14978027],77.5976197052002
2020-03-19,[71.407341],77.55497489929199
2020-03-20,[68.13513184],72.96552963256836
2020-03-23,[67.51272583],71.70300071716309
2020-03-24,[74.42704773],74.46350425720215
2020-03-25,[74.33112335],71.67779418945312
2020-03-26,[78.93426514],73.94064888000489
2020-03-27,[75.36683655],74.7548844909668
2020-03-30,[78.54106903],76.92086067199708
2020-03-31,[77.07383728],76.42027854919434
2020-04-01,[73.40090942],76.51743026733398
2020-04-02,[75.11750031],76.2307315826416
2020-04-03,[73.95713806],75.46420295715332
2020-04-06,[80.26726532],75.43661285400391
2020-04-07,[79.5480423],76.30123939514161
2020-04-08,[81.68656921],78.8203197479248
2020-04-09,[81.70574951],79.32107482910156
2020-04-13,[81.88793945],80.9113459777832
2020-04-14,[85.32115173],80.58191940307617
2020-04-15,[83.46070099],82.01321426391601
2020-04-16,[84.47723389],82.77421035766602
2020-04-17,[85.59925842],84.02272529602051
2020-04-20,[84.22789764],83.5637190246582
2020-04-21,[80.69882202],82.05890914916992
2020-04-22,[83.80593872],83.16744354248047
2020-04-23,[83.2305603],83.09698455810548
2020-04-24,[84.99505615],83.54568618774414
2020-04-27,[85.72392273],83.75875640869141
2020-04-28,[84.58270264],84.26424430847167
2020-04-29,[88.05425262],85.05310302734375
2020-04-30,[87.66105652],86.20024337768555
2020-05-01,[85.2539978],85.2027953338623
2020-05-04,[86.38559723],83.4661530303955
2020-05-05,[87.57476807],86.86615455627441
2020-05-06,[88.25563049],86.39309135437011
2020-05-07,[89.57904053],87.54723373413086
2020-05-08,[90.89285278],88.26973388671875
2020-05-11,[91.49701691],89.29882217407227
2020-05-12,[89.60780334],90.06869834899902
2020-05-13,[88.06384277],89.34245361328125
2020-05-14,[89.18583679],88.42931007385253
2020-05-15,[89.63658905],88.73426124572754
2020-05-18,[91.83265686],89.3562661743164
2020-05-19,[91.49701691],88.45002708435058
2020-05-20,[93.50131226],89.6561417388916
2020-05-21,[92.19708252],90.09200607299805
2020-05-22,[92.53271484],91.41281967163086
2020-05-26,[92.43683624],91.68746856689454
2020-05-27,[92.96426392],91.52099403381348
2020-05-28,[92.78206635],91.29131500244141
2020-05-29,[93.952034],92.47461013793945
2020-06-01,[93.92323303],92.9006925201416
2020-06-02,[94.80552673],93.45583908081055
2020-06-03,[95.54396057],94.27741050720215
2020-06-04,[94.75756073],94.77513168334961
2020-06-05,[97.25095367],94.32344573974609
2020-06-08,[97.74001312],95.79933029174805
2020-06-09,[98.20034027],97.14113716125489
2020-06-10,[99.84020996],97.58572471618652
2020-06-11,[94.11505127],97.4033219909668
2020-06-12,[95.33296967],95.22412063598632
2020-06-15,[96.25359344],95.0724104309082
2020-06-16,[98.30581665],95.71752044677734
2020-06-17,[98.28665161],96.89716598510742
2020-06-18,[98.72776794],98.46003112792968
2020-06-19,[98.04688263],96.88604377746582
2020-06-22,[99.89418793],98.29575256347657
2020-06-23,[100.61540222],98.24303436279297
2020-06-24,[98.34596252],97.92607048034668
2020-06-25,[99.60570526],97.94058670043945
2020-06-26,[97.6439743],97.64883201599122
2020-06-29,[98.71138763],97.40004562377929
2020-06-30,[100.4807663],98.6732763671875
2020-07-01,[100.64426422],98.79613456726074
2020-07-02,[101.23085785],100.14977371215821
2020-07-06,[103.00024414],100.5657398223877
2020-07-07,[101.92324066],101.05128723144531
2020-07-08,[103.58686066],101.90332542419434
2020-07-09,[103.96190643],102.8171696472168
2020-07-10,[103.93304443],102.73271629333496
2020-07-13,[101.77898407],102.78860969543457
2020-07-14,[102.95217896],101.95698516845704
2020-07-15,[103.50993347],102.25432205200195
2020-07-16,[102.23096466],102.14142715454102
2020-07-17,[102.73099518],102.89641075134277
2020-07-20,[105.35624695],103.0983437347412
2020-07-21,[104.29846191],102.93487068176269
2020-07-22,[105.13508606],103.86399856567382
2020-07-23,[102.40405273],103.92121696472168
2020-07-24,[101.16355133],102.77812698364258
2020-07-27,[102.75985718],102.93525543212891
2020-07-28,[101.55782318],101.66706085205078
2020-07-29,[103.0291214],102.31625595092774
2020-07-30,[103.60608673],103.21692100524902
2020-07-31,[106.19287109],104.00718391418457
2020-08-03,[108.8085022],105.49867263793945
2020-08-04,[109.08739471],106.21258651733399
2020-08-05,[109.49127197],107.82178588867187
2020-08-06,[111.02987671],108.9182356262207
2020-08-07,[109.37589264],107.90131065368652
2020-08-10,[109.06814575],108.8652586364746
2020-08-11,[107.10643005],108.96074165344238
2020-08-12,[109.53934479],107.52223373413086
2020-08-13,[109.58742523],108.47318962097168
2020-08-14,[109.51047516],109.44135620117187
2020-08-17,[110.24134064],109.54818374633788
2020-08-18,[110.65485382],109.9527523803711
2020-08-19,[110.52021027],110.02478034973144
2020-08-20,[111.99150085],110.34480850219727
2020-08-21,[113.41474152],110.5239566040039
2020-08-24,[114.39558411],112.32174049377441
2020-08-25,[114.9725647],113.55387138366699
2020-08-26,[117.30932617],113.90823143005372
2020-08-27,[117.40547943],115.74542686462402
2020-08-28,[118.43441772],116.85273818969726
2020-08-31,[118.80947876],117.22950080871583
2020-09-01,[121.07892609],118.18238800048829
2020-09-02,[122.15594482],119.65311294555664
2020-09-03,[115.19372559],118.24585807800293
2020-09-04,[113.58782196],115.98246101379395
2020-09-08,[108.45269012],116.65704933166504
2020-09-09,[111.99150085],111.78330947875976
2020-09-10,[109.46242523],111.03707992553711
2020-09-11,[108.62579346],110.7385018157959
2020-09-14,[110.90486908],111.06276054382325
2020-09-15,[112.00113678],111.53963912963867
2020-09-16,[110.27018738],109.5687720489502
2020-09-17,[109.35663605],110.40683692932129
2020-09-18,[107.47183228],109.29922950744628
2020-09-21,[108.36526489],110.79706848144531
2020-09-22,[110.08074188],109.87188278198242
2020-09-23,[106.64976501],108.16806747436523
2020-09-24,[107.24726868],109.14814605712891
2020-09-25,[109.81088257],110.01094184875488
2020-09-28,[111.91186523],111.7161247253418
2020-09-29,[111.53601074],109.44005699157715
2020-09-30,[112.47088623],116.07918228149414
2020-10-01,[113.65629578],114.18642311096191
2020-10-02,[110.7746582],111.50939064025879
2020-10-05,[113.20332336],111.69681396484376
2020-10-06,[111.4492569],112.04474243164063
2020-10-07,[113.49246216],112.92758308410644
2020-10-08,[114.08036041],113.748291015625
2020-10-09,[115.82475281],114.79076690673828
2020-10-12,[118.98589325],115.57112968444824
2020-10-13,[118.22452545],117.81526725769044
2020-10-14,[117.59807587],117.67845245361327
2020-10-15,[117.06800842],117.2905500793457
2020-10-16,[116.73068237],115.46399475097657
2020-10-19,[114.59114075],113.66967376708985
2020-10-20,[114.98628235],113.71073822021485
2020-10-21,[114.81281281],114.37251602172852
2020-10-22,[114.27308655],114.92923126220703
2020-10-23,[114.14781189],114.43057754516602
2020-10-26,[111.67094421],112.83653205871582
2020-10-27,[112.22991943],112.01083061218262
2020-10-28,[107.46896362],110.18678634643555
2020-10-29,[109.26153564],108.65879501342773
2020-10-30,[106.84249878],107.86150466918946
2020-11-02,[107.11235046],107.68039611816407
2020-11-03,[109.00132751],108.6588020324707
2020-11-04,[113.24188232],110.64916343688965
2020-11-05,[116.75961304],112.41034378051758
2020-11-06,[117.17401886],115.74602119445801
2020-11-09,[116.32588959],116.70370590209961
2020-11-10,[114.15744019],112.91139770507813
2020-11-11,[116.86561584],115.82610038757325
2020-11-12,[115.82475281],115.70784324645996
2020-11-13,[116.80779266],116.04776802062989
2020-11-16,[117.93540192],116.59460586547851
2020-11-17,[117.28003693],115.65638557434082
2020-11-18,[116.02715302],114.77878532409667
2020-11-19,[116.96199799],116.27194252014161
2020-11-20,[115.75730133],115.8312134552002
2020-11-23,[115.72838593],114.6343165588379
2020-11-24,[117.33786774],116.17421752929687
2020-11-25,[117.58843231],116.37496772766113
2020-11-27,[118.2148819],117.11619201660156
2020-11-30,[119.00517273],117.75237457275391
2020-12-01,[120.5279007],118.52512214660645
2020-12-02,[120.3447876],118.16014068603516
2020-12-03,[120.26768494],119.9156266784668
2020-12-04,[121.47237396],120.1213882446289
